               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 144,              0.0226,            0.016152,           0.0010169,             0.70896,             0.67894,             0.71339,             0.45038,             0.02999,            0.013408,           0.0018468,            0.005281,            0.005281,            0.005281
                 145,            0.022567,            0.015266,          0.00091549,             0.71009,             0.67778,             0.69421,             0.44235,            0.031278,            0.013267,           0.0019913,            0.005248,            0.005248,            0.005248
                 146,            0.021978,            0.016597,           0.0010171,             0.69389,              0.6912,             0.67096,             0.42891,             0.02815,            0.013589,           0.0019251,            0.005215,            0.005215,            0.005215
                 147,            0.024135,            0.017033,           0.0012414,             0.70067,              0.6625,             0.69211,             0.45162,            0.031083,            0.013699,           0.0021476,            0.005182,            0.005182,            0.005182
                 148,            0.021379,            0.016219,             0.00104,             0.66352,               0.689,             0.68031,             0.44553,            0.028083,            0.013676,           0.0020085,            0.005149,            0.005149,            0.005149
                 149,            0.020688,            0.016378,          0.00094946,             0.67552,             0.69202,              0.7127,             0.45458,            0.028717,            0.013195,           0.0019795,            0.005116,            0.005116,            0.005116
                 150,             0.01989,            0.016321,          0.00094916,             0.72804,             0.67361,             0.70126,             0.47136,            0.026981,            0.013617,            0.001869,            0.005083,            0.005083,            0.005083
                 151,            0.022746,            0.015627,          0.00071945,             0.72192,             0.63244,              0.6828,             0.45163,            0.028305,            0.014353,           0.0018727,             0.00505,             0.00505,             0.00505
                 152,            0.022347,              0.0157,          0.00075572,             0.65682,             0.66141,              0.6759,             0.42041,            0.031686,            0.014619,           0.0020502,            0.005017,            0.005017,            0.005017
                 153,            0.021172,            0.015653,          0.00080167,             0.60286,             0.77851,             0.68926,             0.46508,            0.029028,            0.014116,           0.0022614,            0.004984,            0.004984,            0.004984
                 154,            0.020325,            0.015847,          0.00072297,             0.64891,             0.66222,             0.67619,             0.47294,            0.027426,             0.01428,           0.0024404,            0.004951,            0.004951,            0.004951
                 155,            0.022001,            0.015293,          0.00079235,              0.6535,             0.66625,              0.6362,             0.43403,            0.027533,            0.015361,           0.0023876,            0.004918,            0.004918,            0.004918
                 156,            0.020493,            0.016263,          0.00093051,             0.67695,             0.66254,             0.65499,             0.43091,            0.029888,            0.015264,           0.0024444,            0.004885,            0.004885,            0.004885
                 157,            0.020233,            0.016158,           0.0010122,             0.67539,             0.68839,             0.64305,             0.42229,            0.029422,            0.014384,           0.0023732,            0.004852,            0.004852,            0.004852
                 158,            0.021098,            0.015857,          0.00088477,              0.6434,             0.75269,             0.65654,             0.43374,            0.028527,             0.01426,           0.0029077,            0.004819,            0.004819,            0.004819
